Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.538,0.208,240.53,6.4,0,2,18
0.140,0.000,242.01,0.6,0,0,1
0.924,0.420,240.58,4.2,0,1,10
0.590,0.174,242.38,2.8,0,0,5
0.444,0.144,235.55,2.0,1,0,0
1.378,0.000,243.75,5.6,0,1,18
0.298,0.110,240.99,1.2,0,0,0
2.938,0.000,236.25,12.4,0,37,0
1.836,0.220,235.56,7.8,0,2,18
0.342,0.110,240.08,1.4,0,0,1
2.702,0.304,240.30,11.6,0,22,17
0.082,0.000,243.18,0.2,0,0,0
2.610,0.190,240.96,10.8,38,0,1
1.714,0.184,233.38,7.4,0,0,17
0.228,0.000,242.42,0.8,0,0,1
0.460,0.238,234.81,2.2,0,0,0
1.416,0.208,240.41,5.8,0,2,18
1.374,0.076,245.46,5.6,0,0,0
1.648,0.224,242.59,6.8,0,1,18
0.242,0.000,246.34,1.0,0,0,0
2.324,0.000,229.19,10.0,1,0,17
0.706,0.072,246.29,2.8,0,0,0
2.514,0.462,239.39,10.6,0,1,28
1.548,0.212,239.87,6.4,0,0,19
0.508,0.186,243.49,2.2,0,0,0
1.172,0.058,228.23,5.0,0,0,17
1.674,0.214,242.28,7.0,0,0,22
2.634,0.242,235.02,11.2,0,1,17
2.418,0.368,239.79,10.2,1,0,18
0.256,0.000,241.49,1.0,0,0,1
2.794,0.000,240.91,11.6,0,0,17
1.676,0.130,241.56,7.0,0,0,19
1.714,0.166,242.20,7.6,0,0,18
0.246,0.048,244.72,1.0,0,0,1
0.274,0.276,241.49,1.6,0,2,0
0.368,0.084,243.71,1.6,0,0,0
1.322,0.000,244.70,5.4,0,0,18
0.284,0.116,235.88,1.2,0,1,0
0.214,0.118,241.87,1.0,0,1,1
0.442,0.194,241.63,2.0,0,1,0
0.692,0.060,241.70,2.8,0,0,0
1.480,0.112,243.27,6.0,0,0,18
0.304,0.050,243.53,1.4,0,0,0
0.332,0.000,247.37,1.4,0,0,0
6.798,0.072,236.92,28.6,0,74,18
0.534,0.110,243.98,2.2,0,1,0
1.428,0.000,231.61,6.2,0,0,17
1.204,0.078,234.69,5.0,0,1,17
0.514,0.088,245.87,2.0,0,0,1
0.324,0.188,240.51,1.6,0,1,0
1.384,0.082,240.99,5.6,0,0,18
0.218,0.000,245.94,0.8,0,0,0
0.246,0.146,240.67,1.2,0,0,1
0.256,0.096,242.90,1.2,0,0,0
0.570,0.304,238.49,2.6,0,2,1
4.196,0.170,235.17,17.8,38,0,17
2.760,0.186,237.02,11.6,1,0,18
0.356,0.100,244.25,1.4,0,0,0
0.178,0.152,241.02,0.8,0,0,1
1.278,0.102,236.46,5.4,0,0,0
1.458,0.202,242.04,6.0,0,1,19
0.300,0.112,240.78,1.2,0,1,0
0.226,0.000,241.76,1.0,0,0,0
7.342,0.086,232.39,31.6,36,36,16
0.468,0.180,243.22,2.0,0,0,0
0.252,0.000,242.33,1.0,0,0,0
0.360,0.076,242.88,1.6,0,0,0
2.766,0.326,240.70,11.4,40,0,0
1.456,0.054,245.58,5.8,0,0,19
0.308,0.230,240.70,1.6,0,1,0
1.228,0.232,243.18,5.0,0,0,1
0.382,0.350,243.49,2.0,0,1,0
1.330,0.000,237.28,5.6,0,0,18
0.246,0.000,244.16,1.0,0,0,0
1.200,0.138,241.01,8.2,0,5,1
0.268,0.224,241.89,1.4,0,2,0
2.132,0.388,240.40,9.0,0,1,19
3.592,0.148,233.05,15.4,36,2,18
1.238,0.078,239.82,5.0,0,1,18
0.240,0.000,239.89,1.0,0,0,0
0.110,0.000,241.42,0.6,0,0,0
0.296,0.054,240.32,1.2,0,0,0
0.242,0.098,241.85,1.0,0,2,0
0.650,0.054,246.56,2.6,0,0,0
1.294,0.074,242.03,5.2,0,1,1
1.260,0.000,238.72,5.2,0,0,0
0.394,0.120,241.13,1.8,0,1,1
0.412,0.200,241.25,1.8,0,1,1
0.412,0.206,240.69,2.0,0,0,0
1.504,0.170,240.52,6.2,0,2,19
0.212,0.094,236.75,1.0,0,1,1
2.880,0.048,244.12,11.8,0,0,19
0.204,0.108,243.54,1.0,0,1,0
0.326,0.236,240.62,1.6,0,1,1
0.258,0.000,243.38,1.0,0,0,1
0.290,0.198,237.55,1.4,0,2,1
0.246,0.058,240.95,1.0,0,0,1
1.110,0.386,239.43,4.8,0,0,12
2.794,0.244,242.16,12.4,16,0,19
1.304,0.000,241.73,5.4,0,0,18
0.202,0.000,241.02,1.0,0,0,1
0.450,0.252,246.90,2.2,0,1,0
0.082,0.000,241.96,0.2,0,0,1
1.738,0.106,243.76,7.0,0,0,18
2.444,0.146,241.27,10.2,0,0,0
0.288,0.058,235.94,1.2,0,0,0
1.046,0.320,243.49,4.4,0,0,0
0.286,0.000,246.31,1.4,0,0,0
1.786,0.298,239.91,7.4,0,1,18
0.176,0.152,241.29,0.8,0,0,0
0.210,0.106,242.55,1.0,0,0,1
1.542,0.136,237.68,6.6,0,0,1
1.584,0.052,238.73,6.6,0,0,18
1.412,0.000,243.11,5.8,0,0,19
0.270,0.050,242.66,1.2,0,0,1
0.248,0.000,241.33,1.0,0,1,0
0.346,0.168,246.45,1.6,0,0,1
0.404,0.246,243.87,1.8,0,0,0
1.482,0.176,237.84,6.2,0,2,18
0.158,0.000,242.65,0.6,0,0,1
1.434,0.096,240.33,6.0,0,1,19
0.400,0.104,242.32,1.8,0,0,0
0.684,0.202,238.20,3.0,0,1,1
0.212,0.094,241.65,1.0,0,1,1
1.032,0.380,239.67,4.6,0,0,12
1.840,0.296,242.31,7.6,0,0,19
1.958,0.000,241.11,8.0,0,4,18
0.504,0.074,239.30,2.4,0,0,0
0.436,0.268,239.49,2.0,0,2,0
1.282,0.108,231.26,5.4,1,0,17
0.308,0.078,241.31,1.4,0,0,0
0.230,0.112,242.80,1.0,0,1,1
0.236,0.136,242.99,1.0,0,1,1
1.026,0.304,241.73,4.4,0,0,10
1.542,0.290,240.22,6.4,0,1,19
0.354,0.132,244.74,1.4,0,0,1
1.208,0.000,234.93,5.0,0,0,17
0.174,0.000,240.06,0.8,0,0,0
1.012,0.200,242.01,4.2,0,0,0
1.688,0.324,238.96,7.4,0,1,1
3.202,0.000,229.28,13.8,0,34,16
1.380,0.050,232.25,6.0,0,0,18
3.110,0.126,240.09,13.4,0,29,0
0.292,0.112,243.68,1.4,0,0,0
0.326,0.228,243.56,1.6,0,1,0
1.272,0.070,241.06,5.2,0,0,19
0.236,0.068,241.35,1.2,0,0,0
1.416,0.148,239.25,5.8,0,2,18
0.356,0.058,242.79,1.6,0,0,0
0.634,0.308,241.78,2.8,1,5,1
0.192,0.000,243.41,0.8,0,0,0
0.350,0.136,239.12,1.6,0,1,0
3.136,0.000,241.75,13.0,0,0,18
1.356,0.000,241.44,5.6,0,0,18
0.154,0.000,240.51,0.6,0,0,0
1.536,0.252,236.94,6.6,0,1,17
0.282,0.058,241.35,1.2,0,0,0
0.340,0.100,241.22,1.4,0,2,1
2.018,0.310,240.09,8.4,0,1,28
0.378,0.118,245.16,1.6,0,0,0
0.414,0.072,241.94,1.6,0,0,0
0.306,0.076,243.96,1.2,0,0,0
0.554,0.114,245.99,2.2,0,0,1
1.724,0.056,238.28,7.2,0,1,18
1.450,0.164,240.75,6.0,0,0,18
0.936,0.252,242.55,4.0,0,0,12
0.356,0.340,238.95,2.0,0,1,0
0.436,0.262,241.70,2.0,1,1,1
0.416,0.076,242.06,1.8,0,0,1
0.246,0.000,244.29,1.0,0,0,0
1.402,0.000,241.64,5.8,0,0,19
0.200,0.134,238.84,1.0,0,0,0
0.314,0.218,237.50,1.6,0,0,0
1.868,0.226,238.84,8.0,0,2,0
0.680,0.214,242.11,2.8,0,1,0
0.360,0.236,243.35,1.8,0,2,1
1.364,0.128,237.69,5.6,2,0,18
0.080,0.000,240.55,0.2,0,0,1
1.438,0.186,239.27,6.0,2,0,19
0.384,0.232,243.26,1.8,0,0,1
0.390,0.000,240.92,2.0,0,0,0
0.356,0.148,244.21,1.6,0,0,0
1.844,0.080,232.78,8.8,0,6,17
5.422,0.158,236.43,22.8,37,0,17
0.216,0.000,240.45,0.8,0,0,0
1.500,0.048,239.34,6.2,1,0,18
0.688,0.420,249.76,3.2,0,2,1
0.252,0.118,241.43,1.2,0,0,1
0.330,0.088,244.67,1.4,0,1,1
0.956,0.308,240.72,4.2,0,1,0
1.284,0.000,236.32,5.4,0,0,17
1.418,0.176,238.70,6.2,1,0,4
0.498,0.000,244.89,2.2,0,0,0
1.934,0.048,239.76,8.0,0,0,18
1.024,0.252,241.13,4.4,0,0,13
0.358,0.086,239.84,1.6,0,2,1
0.230,0.000,242.69,0.8,0,0,1
1.458,0.064,239.01,6.0,0,0,18
1.280,0.090,235.94,5.4,0,0,17
0.212,0.000,246.27,0.8,0,0,0
1.502,0.182,238.42,6.2,1,2,0
0.400,0.110,236.63,1.8,0,0,0
1.450,0.102,245.31,5.8,0,0,19
0.278,0.130,243.11,1.2,0,1,1
0.260,0.058,243.15,1.2,0,0,0
1.302,0.114,241.50,5.4,0,0,19
1.564,0.100,238.60,6.4,2,0,18
5.798,0.572,231.51,25.2,36,0,16
0.548,0.088,247.10,2.2,0,0,1
0.236,0.118,243.44,1.0,0,2,0
2.458,0.164,243.71,10.0,0,0,0
0.338,0.132,240.39,1.4,0,0,0
0.990,0.000,250.52,4.0,0,0,1
0.312,0.122,238.66,1.4,0,0,1
1.344,0.216,242.30,5.6,0,1,0
0.298,0.094,242.13,1.2,0,0,0
1.552,0.258,236.00,6.6,0,1,0
0.416,0.212,242.99,1.8,0,0,0
1.306,0.058,240.48,5.4,0,0,18
1.136,0.210,240.64,4.8,0,0,13
0.464,0.000,243.19,2.0,0,0,0
0.312,0.120,240.58,1.4,0,0,0
0.328,0.000,237.29,1.4,0,0,0
0.246,0.000,239.98,1.0,0,0,1
0.426,0.342,241.76,2.2,0,1,0
0.258,0.094,242.76,1.2,0,0,1
1.420,0.000,239.04,5.8,0,0,18
1.458,0.106,234.66,6.2,0,0,17
0.190,0.046,243.07,0.8,0,0,0
0.236,0.110,236.10,1.2,0,0,0
2.212,0.000,242.17,9.0,1,0,19
1.458,0.106,239.89,6.0,1,0,18
1.750,0.296,240.39,7.4,0,1,18
1.382,0.258,236.68,5.8,0,1,1
1.586,0.082,237.25,6.6,0,4,18
0.132,0.000,241.49,0.6,0,0,0
1.296,0.478,239.68,6.2,4,0,12
1.322,0.000,239.83,5.4,0,0,18
1.392,0.072,241.63,5.6,0,0,18
0.188,0.110,243.79,0.8,0,0,0
0.320,0.070,245.12,1.4,0,1,0
0.418,0.230,243.27,2.0,0,0,0
0.314,0.068,242.39,1.2,0,1,0
0.522,0.088,243.21,2.4,0,0,0
1.778,0.078,241.23,7.4,0,0,19
0.746,0.000,242.49,3.0,0,0,0
0.312,0.178,241.14,1.4,0,2,0
1.698,0.358,238.55,7.2,1,0,18
1.876,0.084,243.10,7.6,0,1,18
1.264,0.000,233.95,5.4,0,0,17
0.134,0.066,239.83,0.8,0,0,1
1.384,0.208,238.77,5.8,1,1,18
1.436,0.124,240.13,6.0,0,0,18
0.304,0.098,240.56,1.2,0,1,0
3.178,0.240,239.88,13.2,39,2,1
0.232,0.092,242.82,1.0,0,0,0
1.324,0.000,241.22,5.4,0,0,19
0.328,0.000,241.15,1.4,0,0,0
1.374,0.000,239.49,5.6,1,0,18
0.302,0.058,246.57,1.2,0,0,0
1.380,0.064,233.37,5.8,0,0,18
1.390,0.000,243.09,5.8,2,0,0
0.702,0.126,243.68,3.2,0,0,8
0.658,0.074,240.00,2.8,0,0,0
1.368,0.000,240.62,5.6,0,0,18
0.418,0.242,246.33,1.8,0,0,1
0.264,0.114,241.39,1.2,0,2,1
0.212,0.000,239.36,0.8,0,0,0
1.298,0.000,241.98,5.2,0,0,18
0.344,0.084,243.56,1.4,0,0,1
0.082,0.000,242.18,0.2,0,0,1
0.138,0.000,239.52,0.6,0,0,0
0.800,0.080,239.28,3.4,0,0,11
1.812,0.126,239.85,7.6,0,0,0
0.444,0.230,244.75,2.0,0,2,1
1.352,0.102,243.32,5.4,0,0,19
3.114,0.232,235.91,13.4,2,29,18
1.268,0.000,235.98,5.2,0,0,17
0.306,0.082,240.52,1.2,0,1,0
0.228,0.060,241.90,1.0,0,0,1
0.322,0.102,242.75,1.4,0,0,0
4.310,0.486,234.84,18.4,38,0,1
0.104,0.000,241.80,0.4,0,0,0
0.338,0.054,241.00,1.4,0,0,0
0.414,0.148,240.72,1.8,0,0,0
0.908,0.000,241.32,4.0,0,0,1
2.290,0.000,240.24,9.4,0,0,0
0.382,0.224,243.92,1.8,0,1,0
0.992,0.070,242.38,4.0,0,1,1
0.978,0.080,235.35,4.2,0,0,0
0.202,0.128,237.90,1.0,0,0,0
0.204,0.000,241.17,1.0,0,0,1
0.724,0.184,240.04,3.0,0,0,0
0.332,0.242,242.50,1.6,0,1,0
0.388,0.196,242.59,1.8,0,0,0
0.342,0.104,245.40,1.4,0,0,0
0.322,0.234,241.04,1.6,1,1,0
0.080,0.000,240.19,0.2,0,0,1
0.666,0.372,244.46,3.0,1,2,0
0.162,0.142,241.03,0.8,0,1,1
1.526,0.062,243.85,6.2,0,1,19
2.096,0.262,240.17,8.8,1,1,0
0.306,0.052,243.95,1.2,0,0,0
0.350,0.284,243.44,1.8,0,1,0
0.556,0.084,243.74,2.4,0,0,1
1.310,0.098,240.40,5.4,0,0,18
0.110,0.000,236.38,0.6,0,0,0
0.356,0.126,240.37,1.6,0,0,1
0.246,0.000,246.48,1.0,0,0,0
0.260,0.120,240.64,1.2,1,0,0
0.642,0.202,232.18,2.8,0,1,0
0.196,0.088,237.09,0.8,0,0,0
1.444,0.070,242.29,6.0,0,0,18
0.246,0.000,244.93,1.0,0,0,0
0.230,0.000,244.16,1.0,0,0,0
1.358,0.076,246.44,5.4,0,0,18
0.748,0.252,238.76,3.6,0,10,0
0.320,0.090,243.64,1.4,0,0,0
0.214,0.090,235.66,1.0,0,0,1
0.268,0.000,242.47,1.2,0,0,0
0.564,0.328,240.93,2.6,0,0,0
2.320,0.092,240.64,9.6,0,0,18
0.328,0.220,240.43,1.6,0,0,1
0.664,0.518,239.69,3.4,0,1,0
1.968,0.000,240.22,8.2,0,0,19
1.378,0.000,236.61,5.8,0,0,17
0.346,0.124,244.38,1.4,0,1,0
2.238,0.256,241.98,9.2,0,0,30
0.980,0.078,242.20,4.0,0,0,1
0.388,0.000,240.43,1.6,0,1,1
1.538,0.166,236.27,6.4,1,0,18
1.986,0.244,234.84,8.4,0,0,0
1.380,0.092,241.42,5.6,0,0,18
1.568,0.000,242.11,6.4,0,0,18
1.712,0.162,243.29,7.2,0,1,19
1.508,0.076,239.37,6.2,0,1,18
0.256,0.000,244.35,1.0,0,0,1
0.896,0.000,244.66,3.6,0,1,0
1.286,0.102,239.96,5.4,0,0,18
0.240,0.108,240.17,1.0,0,1,1
1.350,0.066,240.17,5.6,0,1,17
1.386,0.000,239.49,5.8,0,0,19
1.398,0.152,237.83,5.8,0,0,17
0.510,0.124,241.12,2.2,0,0,1
0.432,0.294,245.44,2.2,0,1,1
1.602,0.064,236.78,6.6,0,0,18
1.380,0.000,240.03,5.6,0,0,18
1.056,0.456,243.19,4.6,0,0,12
3.826,0.150,238.07,16.0,0,36,18
0.728,0.234,241.63,3.4,0,1,3
0.428,0.120,240.76,1.8,0,0,1
1.304,0.056,240.55,5.4,0,0,19
1.604,0.070,232.26,6.8,0,2,17
0.366,0.108,240.92,1.6,0,0,1
1.674,0.122,240.99,7.0,0,0,19
0.216,0.000,241.69,0.8,0,0,0
0.254,0.094,241.99,1.0,0,0,1
0.584,0.322,239.56,2.8,0,1,0
0.394,0.048,245.74,1.8,0,0,0
0.380,0.090,244.09,1.6,0,0,1
0.314,0.000,243.46,1.4,0,0,0
5.710,0.350,235.10,24.2,37,0,0
0.262,0.088,241.89,1.2,0,1,1
0.660,0.310,240.94,3.0,0,0,0
3.904,0.436,235.89,16.8,0,27,17
0.428,0.088,232.99,2.2,0,0,0
0.286,0.102,241.04,1.2,0,0,1
1.634,0.000,243.32,6.6,0,0,0
0.324,0.122,241.80,1.4,0,0,0
1.948,0.046,239.07,8.0,0,0,19
1.380,0.100,239.13,5.8,0,0,17
0.382,0.220,247.26,1.8,0,2,1
0.164,0.000,241.00,0.6,0,0,0
0.576,0.230,239.06,2.6,0,0,0
0.404,0.226,245.44,1.8,0,0,1
0.412,0.226,244.37,1.8,0,1,1
0.446,0.228,246.51,2.0,0,0,1
0.520,0.402,242.73,2.6,0,2,1
0.522,0.212,242.72,2.4,0,2,1
0.364,0.246,241.41,1.8,0,1,0
0.420,0.194,243.26,1.8,0,0,1
0.910,0.190,238.11,4.0,0,1,0
1.284,0.000,233.47,5.4,0,0,17
2.160,0.442,238.92,9.2,0,0,1
0.474,0.338,241.80,2.4,0,1,1
1.404,0.000,234.06,6.0,1,0,17
0.256,0.116,241.26,1.2,0,0,1
1.458,0.122,238.14,6.0,0,0,18
0.298,0.254,241.66,1.6,0,1,1
3.054,0.192,237.72,12.8,0,1,18
2.962,0.380,238.88,13.2,36,0,1
1.406,0.054,246.52,5.6,0,0,19
0.250,0.248,239.46,1.4,0,0,1
0.580,0.000,238.27,2.4,0,0,1
0.370,0.066,240.59,1.6,0,0,0
0.456,0.000,244.65,2.0,0,0,0
0.234,0.000,242.83,1.0,0,0,1
1.340,0.054,238.69,5.6,0,0,18
0.514,0.202,237.88,2.6,0,0,6
0.864,0.000,242.47,3.4,1,0,1
1.542,0.318,240.24,6.4,0,1,18
0.358,0.226,242.73,1.8,0,0,0
1.400,0.296,240.22,5.8,0,1,1
0.316,0.092,245.53,1.4,0,0,0
0.500,0.106,243.81,2.0,0,0,1
0.202,0.086,239.92,1.0,0,0,1
1.514,0.128,241.64,6.2,1,1,18
0.222,0.000,241.20,1.0,0,0,0
0.330,0.082,243.44,1.4,0,0,1
1.328,0.082,231.20,5.6,1,0,17
0.400,0.250,242.84,1.8,0,2,0
2.866,0.124,239.88,12.4,1,23,18
1.272,0.088,237.03,5.4,0,2,18
0.298,0.200,242.18,1.4,0,2,0
0.378,0.216,242.79,1.8,0,1,0
0.700,0.046,241.04,3.0,0,0,0
1.302,0.000,242.25,5.2,0,0,18
1.584,0.000,240.91,6.6,0,0,1
1.320,0.000,239.75,5.4,1,0,18
0.248,0.132,240.02,1.2,0,0,1
1.302,0.122,240.98,5.4,0,0,19
2.856,0.138,243.00,11.6,0,4,19
0.080,0.000,241.19,0.2,0,0,1
1.370,0.000,239.33,5.8,0,0,18
0.464,0.220,244.52,2.0,0,0,0
0.136,0.000,242.65,0.6,0,0,0
0.526,0.354,247.44,2.6,0,0,1
2.048,0.218,238.72,8.6,0,1,30
0.284,0.086,239.55,1.2,0,0,0
0.254,0.100,240.90,1.2,0,0,0
0.244,0.126,239.85,1.0,0,0,1
0.398,0.126,240.24,1.8,0,0,0
0.508,0.092,237.21,2.4,0,0,0
0.326,0.114,242.22,1.4,0,0,0
0.584,0.194,244.74,2.6,0,1,0
0.814,0.392,241.34,4.0,0,0,0
0.216,0.000,240.96,0.8,0,0,0
3.082,0.124,238.13,13.0,0,0,17
0.290,0.000,245.93,1.2,0,0,0
4.288,0.274,236.83,18.0,44,0,0
0.542,0.050,238.36,2.2,0,0,0
0.792,0.094,246.55,3.2,0,0,0
0.102,0.000,237.58,0.4,0,0,0
2.536,0.068,236.31,10.6,0,0,17
0.326,0.000,244.98,1.6,0,0,0
0.128,0.000,242.79,0.6,0,0,0
2.946,0.000,239.87,12.2,0,0,18
1.484,0.188,241.97,6.2,0,1,18
1.352,0.000,247.99,5.4,0,0,19
2.644,0.102,236.65,11.2,0,0,18
5.114,0.072,236.19,21.6,37,0,18
0.298,0.096,243.65,1.4,0,0,0
0.344,0.244,242.14,1.6,0,0,1
0.260,0.000,243.17,1.2,0,0,1
0.152,0.120,240.12,0.8,0,0,1
1.224,0.000,234.96,5.2,0,0,17
2.918,0.050,229.09,13.0,1,1,16
0.318,0.188,240.74,1.6,0,0,1
1.310,0.110,241.83,5.4,0,0,1
3.126,0.090,238.36,13.0,1,2,17
1.816,0.000,239.64,7.6,0,0,25
0.232,0.102,243.56,1.0,0,0,0
0.236,0.106,240.35,1.0,0,2,1
0.574,0.222,240.29,3.2,4,2,0
0.364,0.100,245.35,1.6,0,0,0
0.220,0.120,241.97,1.0,0,1,1
1.272,0.084,237.88,5.2,0,1,18
0.376,0.202,239.62,1.8,0,1,0
0.566,0.188,245.29,2.4,0,3,1
0.738,0.000,240.30,3.0,0,0,0
0.168,0.000,242.17,0.8,0,0,1
1.412,0.056,235.67,6.0,1,0,17
0.316,0.102,241.55,1.4,0,0,1
0.250,0.000,248.43,1.2,0,0,0
1.366,0.094,239.61,5.6,0,0,18
0.842,0.000,242.38,3.6,0,0,0
1.566,0.338,237.79,6.6,0,0,17
0.362,0.116,242.57,2.0,0,0,3
0.298,0.140,243.93,1.2,0,0,1
0.282,0.000,245.79,1.2,0,0,0
0.118,0.000,235.61,0.6,0,0,0
2.430,0.172,237.83,10.2,2,6,17
0.448,0.228,241.67,2.0,0,2,1
1.570,0.106,240.75,6.6,0,0,18
3.792,0.092,229.48,16.4,36,0,16
1.408,0.098,243.01,5.8,0,0,18
0.328,0.224,234.43,1.6,0,0,0
0.276,0.184,237.63,1.4,0,2,0
1.682,0.146,242.33,7.0,0,1,18
3.978,0.142,238.84,17.6,0,38,0
0.330,0.000,238.11,1.4,0,0,0
1.766,0.090,239.42,7.4,0,0,18
0.344,0.214,241.01,1.6,0,1,0
2.368,0.166,244.59,10.0,0,31,0
0.346,0.106,245.51,1.4,0,0,0
0.194,0.118,235.63,1.0,0,0,0
1.024,0.374,237.88,4.6,0,0,12
0.232,0.000,242.91,1.0,0,0,0
1.338,0.000,240.81,5.4,0,0,19
4.450,0.440,240.26,18.6,39,2,18
0.948,0.000,241.13,4.0,0,0,0
0.720,0.116,239.22,3.0,0,0,0
0.212,0.000,238.17,0.8,0,0,0
1.370,0.068,236.94,5.8,0,1,0
0.328,0.210,238.73,1.6,0,0,0
4.912,0.546,236.91,20.8,1,38,17
0.668,0.488,239.89,3.4,1,3,1
1.706,0.000,232.35,7.2,0,0,17
3.214,0.230,239.72,13.6,0,30,18
2.580,0.000,243.24,10.6,0,0,18
1.290,0.110,242.22,5.2,0,2,18
2.008,0.096,240.10,8.2,0,0,18
3.028,0.248,241.21,12.6,0,1,18
0.358,0.188,237.39,1.6,0,2,0
0.356,0.130,247.48,1.4,0,0,1
0.236,0.104,240.47,1.0,0,0,0
1.418,0.176,236.24,6.0,0,1,18
0.292,0.242,240.89,1.6,0,0,0
1.528,0.104,242.37,6.2,0,0,19
0.250,0.000,240.61,1.0,0,0,1
0.242,0.050,241.95,1.0,0,0,0
3.846,0.114,235.41,16.2,38,0,17
0.416,0.258,240.61,2.0,0,1,1
0.216,0.000,241.96,0.8,0,0,0
0.514,0.140,244.35,2.2,0,0,1
1.860,0.332,237.91,7.8,0,0,18
1.274,0.050,241.58,5.2,0,0,19
0.410,0.124,244.24,1.8,0,0,1
0.694,0.180,240.15,3.0,0,1,1
0.524,0.268,242.02,2.4,0,0,1
0.388,0.072,238.65,1.6,0,0,1
1.368,0.000,242.06,5.6,1,0,18
0.248,0.126,243.08,1.0,0,0,0
0.350,0.076,247.96,1.4,0,0,0
0.586,0.136,238.71,2.6,0,0,1
0.378,0.070,241.09,1.6,0,0,0
0.244,0.000,237.41,1.0,0,0,0
3.860,0.148,243.34,16.2,0,1,18
2.450,0.000,240.18,10.2,0,0,17
0.358,0.130,244.81,1.4,0,0,1
0.986,0.120,241.59,4.0,0,0,1
1.554,0.216,242.56,6.4,0,0,19
1.302,0.000,238.49,5.4,0,0,18
1.876,0.000,246.35,7.6,0,0,18
0.258,0.000,244.03,1.2,0,0,0
1.898,0.084,235.91,8.0,0,0,17
2.678,0.102,243.01,11.0,1,0,18
1.288,0.000,238.44,5.4,0,0,18
0.436,0.066,243.71,2.0,0,0,0
0.332,0.110,243.71,1.4,0,0,0
1.040,0.116,240.29,4.6,0,0,0
1.512,0.336,239.91,6.4,0,1,19
2.784,0.000,240.11,11.6,0,0,18
0.214,0.000,239.22,0.8,0,0,0
0.440,0.198,237.28,2.0,0,1,0
0.254,0.000,249.17,1.0,0,0,1
0.330,0.072,246.36,1.4,0,0,1
4.174,0.330,234.79,17.8,0,36,17
1.652,0.000,241.86,6.8,0,0,18
1.510,0.000,233.42,6.6,0,0,17
0.338,0.386,242.90,2.0,0,1,0
0.212,0.146,235.93,1.0,0,0,0
2.606,0.290,232.31,11.2,0,0,17
0.920,0.000,243.89,4.2,0,0,12
0.256,0.118,242.62,1.2,0,0,1
0.252,0.000,244.25,1.0,0,0,1
1.380,0.058,241.85,5.6,0,0,18
1.308,0.128,240.02,5.4,0,0,18
1.698,0.080,239.29,7.0,0,0,19
0.238,0.000,242.89,1.0,0,0,0
0.272,0.226,240.96,1.4,0,1,0
1.518,0.342,242.30,6.4,0,1,18
0.234,0.108,238.65,1.2,0,0,0
0.294,0.086,244.79,1.2,0,0,1
0.142,0.000,241.65,0.6,0,0,0
1.358,0.000,239.64,5.6,1,0,17
0.554,0.218,239.50,2.4,0,2,1
0.434,0.224,241.60,2.0,0,1,1
1.642,0.104,240.95,6.8,0,0,19
0.336,0.096,242.46,1.4,0,0,1
0.120,0.000,240.09,0.6,0,0,0
1.304,0.000,242.51,5.2,0,0,19
0.234,0.084,239.12,1.0,0,0,1
0.228,0.098,242.02,1.0,0,0,1
1.280,0.054,238.56,5.2,0,0,18
0.158,0.000,241.82,0.6,0,0,1
2.190,0.000,239.10,9.2,0,0,17
0.326,0.092,246.40,1.4,0,0,0
1.780,0.254,240.33,7.4,0,0,18
0.236,0.052,245.10,1.0,0,0,0
2.998,0.328,240.73,12.6,40,2,1
0.268,0.064,243.80,1.2,0,0,0
0.206,0.060,243.15,0.8,0,0,0
0.412,0.210,241.85,1.8,0,0,0
1.804,0.000,240.07,8.0,0,0,18
1.742,0.000,241.87,7.2,0,1,19
0.268,0.000,242.59,1.2,0,0,1
1.826,0.308,242.03,7.6,0,0,19
2.700,0.050,239.48,11.2,0,0,17
0.536,0.306,242.05,2.4,0,1,1
1.252,0.000,239.33,5.2,0,0,17
0.420,0.238,241.89,2.0,0,1,1
1.254,0.000,236.59,5.2,0,0,18
1.894,0.170,235.81,8.0,0,0,18
0.320,0.118,239.58,1.4,0,0,0
3.218,0.050,235.93,13.6,37,0,1
0.246,0.000,237.67,1.0,0,0,1
1.438,0.104,242.20,5.8,0,0,18
0.342,0.216,243.82,1.6,0,0,1
1.334,0.048,246.50,5.4,0,0,19
1.344,0.050,241.11,5.6,0,0,18
1.366,0.056,241.90,5.6,0,0,0
0.208,0.086,243.60,0.8,0,0,0
1.444,0.320,239.85,6.0,0,2,18
0.372,0.090,242.98,1.6,0,0,0
1.428,0.000,241.89,6.0,0,0,0
2.598,0.224,240.83,10.8,1,0,19
1.892,0.156,234.47,8.0,0,0,17
2.022,0.000,238.31,8.4,0,0,18
1.402,0.132,240.38,5.8,1,0,18
1.350,0.218,238.85,5.6,0,1,17
0.428,0.184,242.39,1.8,0,0,0
0.336,0.000,244.68,1.4,0,0,1
0.342,0.086,246.04,1.4,0,0,1
1.796,0.060,238.33,7.4,0,1,1
0.650,0.000,237.82,2.8,0,0,1
1.356,0.000,239.90,5.6,0,0,1
1.710,0.276,241.19,7.2,0,0,19
1.504,0.000,238.78,6.2,0,0,0
1.698,0.000,240.20,7.0,0,0,0
1.488,0.218,241.98,6.2,0,0,19
1.876,0.136,239.05,7.8,0,0,18
0.408,0.056,238.94,2.0,0,0,0
