Date,Start_Hour,End_Hour,Source,Production
12/20/2022,22,23,Wind,6770
9/22/2023,19,20,Wind,5505
12/23/2022,23,0,Wind,10276
10/24/2025,16,17,Wind,17240
4/27/2024,16,17,Wind,10873
4/15/2024,6,7,Wind,5071
10/28/2020,18,19,Wind,11669
1/25/2021,14,15,Wind,5108
8/24/2021,14,15,Wind,11976
7/25/2022,12,13,Wind,11611
5/9/2022,13,14,Solar,6428
6/5/2022,20,21,Wind,4194
4/4/2020,3,4,Wind,1268
9/27/2021,1,2,Wind,3486
7/25/2025,11,12,Solar,8507
9/27/2024,12,13,Wind,11775
7/23/2022,17,18,Solar,5342
5/16/2023,9,10,Wind,11119
5/12/2024,9,10,Solar,2912
1/31/2023,1,2,Wind,1884
12/6/2020,2,3,Wind,3742
2/4/2023,0,1,Wind,3361
3/1/2021,11,12,Solar,5592
8/14/2025,6,7,Wind,1258
3/19/2025,7,8,Wind,9243
5/3/2020,5,6,Wind,2052
3/17/2025,19,20,Wind,9778
6/16/2020,15,16,Solar,3474
1/20/2024,19,20,Wind,6297
12/10/2024,5,6,Wind,10264
4/7/2020,10,11,Solar,3625
10/23/2021,11,12,Solar,4536
4/13/2021,0,1,Wind,1608
4/15/2021,16,17,Wind,8496
4/18/2021,14,15,Solar,5346
9/27/2024,14,15,Wind,11749
6/26/2024,22,23,Wind,1055
2/13/2024,16,17,Wind,9763
9/19/2022,20,21,Wind,3042
12/18/2024,15,16,Wind,14073
2/20/2025,3,4,Wind,7066
2/24/2021,18,19,Wind,4652
4/15/2022,2,3,Wind,1669
8/16/2024,2,3,Wind,3537
3/27/2023,5,6,Wind,5772
7/7/2021,0,1,Wind,3790
9/23/2025,7,8,Wind,7966
2/9/2022,7,8,Wind,3250
10/18/2020,13,14,Solar,4054
6/19/2024,23,0,Wind,7003
1/2/2025,2,3,Wind,10756
12/14/2021,8,9,Wind,928
8/28/2021,11,12,Solar,7119
5/22/2023,13,14,Solar,6997
5/25/2022,8,9,Wind,3536
9/20/2020,3,4,Wind,1584
7/18/2020,0,1,Wind,1763
7/15/2022,18,19,Solar,4974
7/24/2025,13,14,Solar,9360
2/25/2020,16,17,Wind,13044
7/21/2023,20,21,Wind,4012
11/7/2024,5,6,Wind,2353
5/31/2024,15,16,Wind,7261
11/16/2021,3,4,Wind,706
11/28/2020,6,7,Wind,3392
2/15/2021,3,4,Wind,10009
2/3/2022,23,0,Wind,3994
12/18/2020,20,21,Wind,9727
4/21/2021,11,12,Solar,4011
6/25/2025,9,10,Solar,5196
10/18/2022,20,21,Wind,4682
6/30/2024,16,17,Solar,7175
9/24/2023,5,6,Wind,2882
2/11/2021,9,10,Wind,6568
3/23/2023,5,6,Wind,12083
9/17/2025,11,12,Solar,11260
5/29/2021,4,5,Wind,2802
8/10/2022,3,4,Wind,6615
2/22/2020,12,13,Wind,12765
5/27/2024,9,10,Solar,3808
10/17/2021,3,4,Wind,1780
6/6/2020,7,8,Wind,5210
12/25/2021,18,19,Wind,938
5/19/2023,6,7,Wind,5138
4/17/2025,5,6,Wind,2571
2/14/2022,13,14,Wind,10700
8/11/2022,23,0,Wind,5990
8/23/2020,14,15,Wind,8991
4/8/2024,15,16,Wind,11965
5/29/2023,15,16,Wind,9412
6/19/2021,6,7,Wind,1487
3/30/2023,18,19,Wind,12329
8/24/2023,19,20,Wind,3998
8/20/2020,5,6,Wind,2912
11/8/2025,6,7,Wind,1002
2/3/2021,4,5,Wind,8565
6/7/2020,11,12,Solar,3889
8/19/2021,11,12,Solar,3858
9/14/2022,21,22,Wind,1898
5/1/2024,17,18,Wind,2864
7/9/2025,13,14,Solar,10498
4/28/2021,5,6,Wind,846
1/5/2022,21,22,Wind,4195
5/30/2024,15,16,Wind,12720
9/2/2021,2,3,Wind,6303
8/7/2020,4,5,Wind,2327
5/8/2021,11,12,Wind,10389
4/24/2020,6,7,Wind,539
5/15/2025,9,10,Wind,9701
7/3/2023,13,14,Wind,11257
11/17/2025,14,15,Wind,12161
4/24/2022,23,0,Wind,3957
1/8/2022,13,14,Wind,15867
8/20/2023,21,22,Wind,2502
11/16/2024,0,1,Wind,1475
9/12/2025,14,15,Wind,15387
6/11/2022,0,1,Wind,1145
11/12/2025,1,2,Wind,12721
2/1/2025,11,12,Solar,5775
4/5/2025,8,9,Wind,7356
8/10/2023,20,21,Wind,2052
12/30/2023,23,0,Wind,15566
9/6/2020,16,17,Solar,4300
6/25/2022,22,23,Wind,2121
1/27/2022,2,3,Wind,2264
3/30/2020,8,9,Wind,9965
4/24/2021,0,1,Wind,8166
3/10/2025,22,23,Wind,1260
11/2/2023,5,6,Wind,15005
6/15/2024,23,0,Wind,8514
9/21/2023,4,5,Wind,8571
6/24/2021,5,6,Wind,2146
7/4/2022,8,9,Solar,2251
8/30/2020,10,11,Wind,4742
9/11/2023,12,13,Solar,6361
6/18/2021,5,6,Wind,3517
3/3/2022,0,1,Wind,2046
1/11/2021,9,10,Wind,3268
9/27/2024,21,22,Wind,10030
10/10/2025,17,18,Solar,5567
9/23/2023,14,15,Solar,8151
8/21/2022,1,2,Wind,677
1/29/2020,18,19,Wind,3822
2/3/2021,3,4,Wind,8873
9/15/2024,7,8,Wind,3616
8/24/2022,20,21,Wind,1375
9/18/2023,2,3,Wind,5265
8/9/2023,15,16,Solar,7487
10/19/2023,10,11,Wind,10164
4/2/2022,3,4,Wind,10023
8/21/2022,18,19,Solar,3107
10/12/2022,12,13,Solar,4111
4/28/2025,4,5,Wind,2985
3/3/2025,5,6,Wind,2438
3/15/2024,8,9,Wind,11993
5/31/2021,23,0,Wind,4979
5/1/2024,0,1,Wind,2883
8/12/2022,22,23,Wind,4913
9/2/2020,15,16,Solar,4289
11/25/2024,13,14,Wind,11542
1/30/2020,21,22,Wind,10591
4/11/2020,4,5,Wind,2726
11/7/2025,10,11,Solar,6693
8/4/2023,23,0,Wind,3729
1/22/2025,16,17,Wind,4670
11/30/2021,18,19,Wind,11548
2/1/2022,7,8,Wind,6505
12/12/2023,9,10,Wind,8033
9/11/2023,19,20,Wind,1734
8/4/2023,15,16,Solar,9991
7/19/2020,8,9,Solar,1546
6/6/2023,22,23,Wind,5621
11/26/2021,5,6,Wind,2411
5/30/2021,2,3,Wind,5765
7/9/2020,21,22,Wind,3422
10/25/2021,22,23,Wind,3214
1/19/2025,12,13,Solar,4091
8/13/2020,20,21,Wind,2902
9/23/2023,13,14,Solar,8033
7/25/2025,23,0,Wind,2866
5/25/2023,12,13,Wind,14858
2/14/2021,12,13,Wind,10214
12/29/2024,15,16,Solar,1868
5/22/2020,14,15,Wind,7553
4/4/2025,13,14,Wind,6080
2/12/2022,17,18,Wind,3530
10/22/2023,18,19,Wind,2093
12/25/2020,5,6,Wind,6394
9/15/2020,18,19,Solar,1388
11/2/2020,13,14,Wind,13172
3/7/2025,4,5,Wind,10234
3/7/2021,3,4,Wind,2239
5/17/2024,20,21,Wind,1588
6/23/2023,19,20,Wind,3622
11/6/2020,20,21,Wind,7490
1/5/2021,22,23,Wind,1555
7/14/2024,0,1,Wind,354
8/14/2024,6,7,Wind,782
4/7/2021,17,18,Wind,9159
2/22/2024,14,15,Wind,19396
11/30/2022,16,17,Wind,2836
8/31/2023,19,20,Wind,5423
10/25/2024,19,20,Wind,2537
8/9/2024,6,7,Wind,5050
5/7/2021,20,21,Wind,844
12/28/2021,7,8,Wind,13464
6/5/2022,18,19,Wind,7497
8/9/2023,13,14,Solar,7786
2/7/2025,9,10,Wind,12399
3/19/2022,11,12,Wind,13073
4/18/2025,12,13,Solar,13901
1/3/2022,23,0,Wind,7762
10/30/2021,1,2,Wind,6426
6/19/2022,21,22,Wind,6758
4/17/2021,10,11,Wind,6129
9/7/2024,9,10,Wind,4773
2/1/2023,17,18,Wind,8775
10/22/2021,9,10,Wind,3938
7/14/2025,17,18,Wind,12124
10/19/2023,7,8,Wind,8508
7/14/2023,4,5,Wind,716
11/7/2020,11,12,Wind,5017
8/7/2025,21,22,Wind,1222
2/18/2022,20,21,Wind,12902
3/2/2020,21,22,Wind,9130
8/20/2024,0,1,Wind,3195
3/17/2021,5,6,Wind,9237
10/2/2022,21,22,Wind,1681
3/27/2021,15,16,Wind,10410
7/18/2024,17,18,Solar,5904
12/17/2024,2,3,Wind,1880
12/6/2024,21,22,Wind,12731
1/7/2023,4,5,Wind,9693
2/14/2021,5,6,Wind,7337
10/26/2023,23,0,Wind,6262
5/21/2024,7,8,Wind,2042
4/18/2021,17,18,Solar,4043
3/31/2021,18,19,Solar,2049
3/25/2024,18,19,Wind,8100
1/3/2020,4,5,Wind,8315
5/26/2021,6,7,Wind,7043
8/26/2025,3,4,Wind,3832
5/15/2020,1,2,Wind,7960
8/7/2024,16,17,Solar,8036
11/1/2020,8,9,Wind,10688
11/24/2024,0,1,Wind,18677
11/1/2021,17,18,Wind,5735
12/11/2024,20,21,Wind,5686
8/3/2021,18,19,Wind,2673
10/4/2023,9,10,Solar,4063
7/11/2020,2,3,Wind,2906
6/9/2025,8,9,Solar,4068
3/14/2023,11,12,Wind,19940
9/13/2022,23,0,Wind,3156
1/11/2024,0,1,Wind,4692
8/31/2025,14,15,Wind,5342
11/3/2023,16,17,Wind,9324
8/17/2021,23,0,Wind,3052
6/2/2024,0,1,Wind,6561
9/17/2020,10,11,Wind,6865
10/17/2025,21,22,Wind,5671
9/22/2020,5,6,Wind,617
7/10/2022,14,15,Solar,9530
2/12/2020,8,9,Wind,8250
6/21/2021,3,4,Wind,3262
7/3/2025,18,19,Solar,6685
2/3/2021,11,12,Wind,13679
6/27/2022,8,9,Solar,2386
10/5/2025,11,12,Wind,9014
5/22/2022,12,13,Solar,5952
8/26/2020,19,20,Wind,4709
5/15/2023,11,12,Solar,7832
7/8/2021,1,2,Wind,1587
1/2/2025,12,13,Wind,5040
6/21/2024,13,14,Solar,9018
9/25/2023,17,18,Solar,3514
9/1/2022,10,11,Solar,4566
1/15/2023,20,21,Wind,15113
1/13/2023,16,17,Wind,13640
1/30/2022,5,6,Wind,3018
8/25/2023,17,18,Wind,9124
1/8/2024,3,4,Wind,11449
2/23/2023,23,0,Wind,6689
8/11/2024,14,15,Solar,6599
8/24/2025,22,23,Wind,4275
9/11/2025,19,20,Wind,10982
1/16/2020,0,1,Wind,3422
5/20/2024,13,14,Solar,6794
1/27/2023,19,20,Wind,7370
12/30/2023,2,3,Wind,7679
12/4/2024,11,12,Solar,6019
10/8/2022,15,16,Solar,4092
10/4/2025,19,20,Wind,16689
6/3/2023,2,3,Wind,6539
3/2/2022,2,3,Wind,2920
3/9/2020,21,22,Wind,7954
7/24/2024,17,18,Solar,6566
7/12/2024,3,4,Wind,4449
1/5/2023,7,8,Wind,7246
4/2/2020,23,0,Wind,3044
5/18/2025,10,11,Solar,4479
9/14/2025,13,14,Wind,11993
8/9/2025,13,14,Solar,5171
5/10/2022,23,0,Wind,2746
7/21/2020,13,14,Solar,5821
6/18/2020,11,12,Solar,3636
5/24/2024,18,19,Solar,4138
4/15/2023,22,23,Wind,8169
10/17/2025,20,21,Wind,4971
8/17/2024,7,8,Wind,1300
1/31/2021,4,5,Wind,3925
4/7/2023,7,8,Wind,1832
2/23/2023,20,21,Wind,6218
11/7/2021,16,17,Wind,4055
3/24/2020,11,12,Wind,6410
6/8/2023,5,6,Wind,4589
2/3/2021,23,0,Wind,6638
1/20/2025,14,15,Solar,3027
4/15/2021,22,23,Wind,5644
12/26/2022,8,9,Wind,9500
2/20/2021,23,0,Wind,10972
5/31/2022,14,15,Solar,7057
11/6/2023,19,20,Wind,9442
11/2/2020,4,5,Wind,10155
11/3/2020,20,21,Wind,4534
3/16/2025,22,23,Wind,5587
6/13/2025,22,23,Wind,4982
4/5/2023,20,21,Wind,1139
3/4/2024,10,11,Solar,8128
2/29/2020,8,9,Wind,13233
2/8/2022,1,2,Wind,4944
10/7/2023,16,17,Solar,6428
9/15/2022,22,23,Wind,2301
9/18/2021,18,19,Wind,1871
6/3/2021,17,18,Solar,3291
7/27/2022,7,8,Wind,3199
2/12/2024,10,11,Solar,3607
2/8/2024,3,4,Wind,8431
4/26/2021,18,19,Wind,7160
6/18/2024,10,11,Solar,6356
8/1/2024,20,21,Wind,3507
8/21/2025,6,7,Wind,4431
11/23/2024,11,12,Wind,19397
1/26/2020,16,17,Wind,5015
12/3/2022,4,5,Wind,6567
10/10/2022,7,8,Wind,2747
4/6/2020,21,22,Wind,997
5/13/2020,22,23,Wind,7025
2/24/2021,14,15,Wind,9508
5/27/2023,1,2,Wind,8439
2/10/2023,3,4,Wind,529
6/21/2021,1,2,Wind,3167
12/20/2020,12,13,Wind,5106
7/16/2021,12,13,Wind,7243
8/24/2024,8,9,Wind,9797
12/21/2022,9,10,Wind,7385
5/7/2020,1,2,Wind,2969
1/22/2021,23,0,Wind,6455
4/20/2022,20,21,Wind,3565
5/6/2020,10,11,Solar,4067
10/30/2025,9,10,Wind,7165
4/29/2023,14,15,Solar,4855
3/30/2020,17,18,Wind,11834
3/22/2023,23,0,Wind,12891
7/25/2024,5,6,Wind,1100
3/25/2021,2,3,Wind,1751
10/22/2020,22,23,Wind,3073
2/4/2022,4,5,Wind,5643
1/19/2021,16,17,Wind,8874
6/8/2025,5,6,Wind,10239
3/13/2024,6,7,Wind,3743
6/14/2020,10,11,Solar,4598
11/17/2024,11,12,Wind,6201
6/9/2025,3,4,Wind,1869
5/28/2025,14,15,Wind,19516
6/1/2022,22,23,Wind,3926
11/4/2020,4,5,Wind,1038
8/26/2022,21,22,Wind,2809
1/27/2021,22,23,Wind,4926
12/25/2020,14,15,Wind,7443
11/9/2020,11,12,Solar,3145
12/17/2023,4,5,Wind,1742
4/27/2024,3,4,Wind,5007
6/23/2024,22,23,Wind,1861
6/13/2023,20,21,Wind,4165
8/16/2020,12,13,Solar,4469
7/18/2022,14,15,Solar,7569
9/8/2025,18,19,Wind,3546
1/25/2024,14,15,Solar,7699
3/2/2024,12,13,Wind,12553
1/24/2023,16,17,Wind,3726
10/28/2024,9,10,Solar,3618
4/25/2020,9,10,Solar,2645
1/5/2021,9,10,Wind,2241
1/4/2022,5,6,Wind,7253
1/13/2022,10,11,Wind,3809
12/3/2023,9,10,Wind,10472
10/11/2021,6,7,Wind,2787
12/28/2020,12,13,Wind,10259
1/11/2022,7,8,Wind,2879
6/16/2025,14,15,Solar,10770
6/25/2024,3,4,Wind,4173
7/27/2022,8,9,Wind,3537
6/25/2024,14,15,Solar,4809
3/12/2025,5,6,Wind,2811
6/20/2023,21,22,Wind,1437
10/31/2025,22,23,Wind,14596
6/2/2023,8,9,Wind,8977
3/9/2025,12,13,Wind,7379
7/22/2023,9,10,Solar,5097
4/9/2022,15,16,Solar,8491
1/14/2024,16,17,Wind,1302
2/13/2021,1,2,Wind,7998
5/6/2022,12,13,Solar,7094
12/28/2022,7,8,Wind,12361
12/18/2021,2,3,Wind,6345
4/13/2023,7,8,Wind,11391
6/15/2024,18,19,Wind,13468
4/3/2025,12,13,Wind,6742
4/28/2025,17,18,Solar,7668
5/20/2022,4,5,Wind,2849
12/4/2023,9,10,Wind,14761
4/23/2023,10,11,Wind,10048
4/16/2021,18,19,Wind,7388
7/2/2020,2,3,Wind,2538
5/4/2023,7,8,Wind,8049
8/12/2022,4,5,Wind,3672
12/8/2024,0,1,Wind,16807
6/8/2022,13,14,Wind,9400
3/3/2021,8,9,Wind,1565
4/10/2023,9,10,Wind,6970
8/2/2022,9,10,Solar,3649
1/27/2022,11,12,Wind,6652
8/25/2025,21,22,Wind,860
9/28/2023,5,6,Wind,1687
6/4/2020,6,7,Wind,2651
4/30/2022,14,15,Solar,8618
10/8/2021,9,10,Wind,4687
7/11/2025,4,5,Wind,4322
4/14/2024,8,9,Solar,2177
7/10/2022,13,14,Solar,9534
3/1/2020,21,22,Wind,8650
3/15/2022,21,22,Wind,3767
5/19/2021,14,15,Wind,10675
10/20/2023,16,17,Wind,7867
3/13/2024,9,10,Solar,6515
3/13/2024,15,16,Solar,8250
9/27/2025,12,13,Solar,7734
5/13/2025,6,7,Wind,671
1/28/2021,12,13,Wind,15152
12/25/2022,13,14,Wind,8576
6/3/2021,14,15,Solar,3998
10/27/2024,17,18,Wind,468
5/5/2022,4,5,Wind,1843
8/21/2022,21,22,Wind,1833
8/18/2025,13,14,Solar,9338
7/9/2022,14,15,Solar,9059
9/7/2020,16,17,Solar,4531
7/4/2023,13,14,Solar,8865
6/9/2023,2,3,Wind,5267
5/22/2021,13,14,Wind,13678
2/17/2025,11,12,Solar,6189
7/3/2025,22,23,Wind,5406
5/25/2020,7,8,Wind,2487
5/26/2020,23,0,Wind,5768
10/15/2024,0,1,Wind,1187
2/21/2021,22,23,Wind,7710
4/22/2022,19,20,Wind,3354
5/28/2022,8,9,Wind,4163
6/25/2024,7,8,Wind,3635
9/4/2020,22,23,Wind,2227
6/12/2020,10,11,Wind,5940
4/11/2024,16,17,Solar,6939
4/25/2022,5,6,Wind,3214
8/8/2024,20,21,Wind,2289
2/25/2024,7,8,Wind,8895
6/2/2023,16,17,Wind,9802
1/16/2020,13,14,Wind,9404
2/24/2020,13,14,Wind,13602
12/4/2024,17,18,Wind,3382
9/13/2022,22,23,Wind,2857
7/16/2022,17,18,Solar,7000
8/4/2021,0,1,Wind,654
1/20/2021,7,8,Wind,12632
4/20/2022,10,11,Wind,4621
5/27/2024,17,18,Wind,7690
2/26/2024,21,22,Wind,14002
2/21/2023,14,15,Solar,3622
11/5/2025,21,22,Wind,12712
4/26/2022,16,17,Solar,7437
7/30/2025,9,10,Solar,4417
12/23/2024,8,9,Wind,15550
10/31/2020,12,13,Wind,10378
4/15/2021,20,21,Wind,4915
2/10/2022,10,11,Wind,6468
11/20/2022,8,9,Wind,7038
2/9/2025,16,17,Wind,2340
8/3/2025,23,0,Wind,4454
8/1/2023,9,10,Wind,10186
9/12/2025,15,16,Wind,15204
1/1/2024,16,17,Wind,9644
1/23/2024,3,4,Wind,12110
7/26/2023,3,4,Wind,3081
9/2/2021,10,11,Wind,6281
6/24/2025,8,9,Solar,4687
8/31/2023,0,1,Wind,3118
5/23/2022,3,4,Wind,3713
2/13/2023,4,5,Wind,3473
7/30/2020,15,16,Solar,4268
6/9/2020,21,22,Wind,2225
3/26/2023,17,18,Wind,11158
3/13/2022,21,22,Wind,5806
3/4/2025,0,1,Wind,3371
2/21/2024,11,12,Wind,14280
1/14/2025,12,13,Solar,6532
3/14/2023,14,15,Wind,19180
1/30/2024,5,6,Wind,6729
5/18/2020,9,10,Solar,3162
9/15/2020,13,14,Solar,3481
3/26/2023,21,22,Wind,9593
7/4/2020,6,7,Wind,5114
10/16/2021,20,21,Wind,1100
7/24/2020,0,1,Wind,1655
8/6/2025,4,5,Wind,2809
9/25/2023,11,12,Solar,6084
3/13/2025,4,5,Wind,3893
6/11/2022,12,13,Solar,6251
10/19/2021,8,9,Wind,7235
11/5/2025,8,9,Wind,13539
8/3/2022,9,10,Solar,3320
2/20/2021,2,3,Wind,10174
3/6/2023,11,12,Solar,5262
2/16/2024,14,15,Wind,8469
1/9/2024,11,12,Wind,7044
8/27/2023,5,6,Wind,2479
3/24/2020,12,13,Wind,6585
9/15/2023,9,10,Solar,5226
7/6/2021,6,7,Wind,9223
9/16/2022,3,4,Wind,1746
10/11/2022,4,5,Wind,2693
3/4/2020,0,1,Wind,3987
9/8/2022,2,3,Wind,3667
8/17/2020,12,13,Wind,5207
5/3/2020,17,18,Solar,3483
2/5/2021,2,3,Wind,2575
2/9/2021,15,16,Wind,5121
6/3/2023,1,2,Wind,6868
1/15/2022,18,19,Wind,524
1/14/2023,22,23,Wind,12342
8/27/2023,22,23,Wind,4144
9/2/2020,20,21,Wind,1041
7/13/2021,8,9,Wind,3680
9/10/2023,18,19,Solar,2993
5/29/2021,9,10,Solar,3357
9/4/2022,23,0,Wind,5644
11/3/2023,6,7,Wind,9456
4/4/2020,11,12,Solar,5451
1/20/2020,9,10,Wind,5887
4/16/2025,7,8,Wind,3433
10/6/2024,5,6,Wind,7855
1/6/2025,5,6,Wind,18643
11/5/2020,21,22,Wind,8226
9/2/2025,10,11,Wind,12797
6/10/2023,2,3,Wind,2995
3/22/2022,18,19,Wind,3566
8/7/2023,10,11,Solar,7457
7/15/2020,20,21,Wind,2563
7/31/2020,12,13,Solar,5518
2/3/2024,1,2,Wind,5043
11/16/2021,12,13,Solar,2120
3/20/2022,12,13,Solar,5531
5/12/2020,19,20,Wind,3094
12/25/2021,21,22,Wind,1418
9/28/2020,11,12,Wind,5221
4/25/2025,11,12,Solar,9202
7/23/2022,14,15,Solar,6511
7/6/2020,6,7,Wind,4666
1/16/2022,19,20,Wind,2452
9/29/2021,16,17,Wind,10741
2/23/2025,8,9,Wind,4796
1/17/2022,22,23,Wind,1832
11/22/2020,14,15,Solar,2868
1/7/2024,18,19,Wind,10440
2/15/2021,5,6,Wind,10172
6/21/2021,9,10,Solar,3041
9/4/2023,15,16,Solar,11137
9/26/2020,21,22,Wind,7956
2/5/2023,11,12,Wind,11099
10/21/2022,23,0,Wind,7250
8/9/2025,0,1,Wind,1615
9/28/2021,0,1,Wind,2406
11/29/2020,11,12,Wind,4709
7/11/2025,16,17,Solar,12348
1/11/2020,16,17,Wind,3850
5/26/2023,14,15,Solar,12346
4/17/2025,9,10,Solar,5400
1/8/2022,7,8,Wind,6423
7/15/2022,19,20,Wind,3786
7/31/2022,5,6,Wind,1574
6/30/2024,12,13,Solar,4321
8/5/2020,20,21,Wind,875
10/27/2022,2,3,Wind,7385
8/24/2021,3,4,Wind,4755
8/3/2025,10,11,Solar,4947
3/12/2022,12,13,Wind,8157
9/23/2025,16,17,Wind,12106
3/10/2023,20,21,Wind,5136
1/22/2025,4,5,Wind,6749
3/5/2020,15,16,Wind,10519
11/9/2021,22,23,Wind,1185
10/29/2024,5,6,Wind,1496
12/13/2020,11,12,Wind,6048
5/16/2024,1,2,Wind,2137
9/21/2022,17,18,Solar,5047
1/30/2025,18,19,Wind,5797
5/28/2024,18,19,Wind,9842
6/22/2020,3,4,Wind,2321
8/4/2020,6,7,Wind,1925
10/18/2021,18,19,Wind,3685
2/2/2023,15,16,Wind,9354
8/11/2020,23,0,Wind,1395
7/13/2022,22,23,Wind,1737
3/17/2024,19,20,Wind,1584
12/30/2024,4,5,Wind,568
7/8/2020,2,3,Wind,1632
10/7/2024,1,2,Wind,7855
12/19/2021,22,23,Wind,3152
4/23/2022,4,5,Wind,5943
6/12/2020,11,12,Wind,6249
11/17/2025,1,2,Wind,4796
1/8/2024,12,13,Wind,11769
1/29/2025,22,23,Wind,6408
4/24/2024,6,7,Wind,4547
4/6/2022,20,21,Wind,13054
7/16/2021,15,16,Wind,7841
11/17/2023,20,21,Wind,1934
5/28/2020,16,17,Wind,7325
10/12/2025,1,2,Wind,5324
1/16/2023,5,6,Wind,15939
11/15/2020,3,4,Wind,11243
3/9/2024,18,19,Wind,7334
3/21/2020,23,0,Wind,7966
12/29/2023,17,18,Wind,12518
3/31/2020,10,11,Wind,8547
9/2/2024,5,6,Wind,1486
2/27/2020,23,0,Wind,5255
4/21/2025,0,1,Wind,4686
12/21/2024,20,21,Wind,18984
12/24/2024,17,18,Wind,2682
12/4/2024,10,11,Solar,5281
5/27/2023,23,0,Wind,5943
11/8/2024,10,11,Solar,4987
2/2/2025,8,9,Wind,2550
7/16/2024,2,3,Wind,8095
6/19/2020,15,16,Solar,5471
8/30/2025,16,17,Wind,14563
8/27/2021,4,5,Wind,3100
1/19/2023,4,5,Wind,2943
7/7/2020,23,0,Wind,1992
12/18/2021,10,11,Wind,6795
1/10/2023,15,16,Wind,15331
3/8/2022,16,17,Wind,5172
8/28/2024,17,18,Solar,8318
11/13/2023,0,1,Wind,11189
3/28/2025,23,0,Wind,9831
3/12/2025,14,15,Solar,4193
5/10/2020,22,23,Wind,8543
11/26/2023,10,11,Solar,5182
8/27/2021,2,3,Wind,3680
1/26/2025,15,16,Wind,18415
8/24/2025,16,17,Solar,8724
10/19/2024,19,20,Wind,3099
4/4/2021,18,19,Solar,3187
12/29/2023,8,9,Wind,13653
8/31/2024,20,21,Wind,3445
3/15/2021,10,11,Wind,10643
7/28/2024,16,17,Solar,5384
7/2/2020,8,9,Wind,3458
8/2/2023,12,13,Wind,20090
12/29/2022,18,19,Wind,7973
9/4/2023,21,22,Wind,7481
1/20/2025,11,12,Solar,3390
3/30/2020,5,6,Wind,10763
10/15/2021,21,22,Wind,1559
11/20/2025,2,3,Wind,10008
9/2/2024,3,4,Wind,1390
11/20/2021,10,11,Solar,2620
4/12/2024,18,19,Solar,3227
8/26/2024,10,11,Solar,7660
4/20/2022,17,18,Wind,4506
5/29/2022,1,2,Wind,6369
8/4/2022,1,2,Wind,1532
4/13/2020,8,9,Wind,5790
1/2/2024,7,8,Wind,17051
7/7/2024,2,3,Wind,4244
10/31/2025,7,8,Wind,10421
4/25/2023,5,6,Wind,3256
7/6/2025,2,3,Wind,4361
7/22/2025,12,13,Wind,14855
4/27/2021,18,19,Solar,1390
7/27/2022,19,20,Wind,3422
1/20/2022,3,4,Wind,3366
6/29/2022,7,8,Wind,1316
5/12/2020,9,10,Wind,5210
10/15/2020,23,0,Wind,4167
10/28/2020,7,8,Wind,8266
1/4/2024,7,8,Wind,11144
10/2/2022,0,1,Wind,7147
10/5/2024,9,10,Wind,5753
11/13/2021,22,23,Wind,2380
8/10/2025,11,12,Solar,4315
2/25/2025,21,22,Wind,12539
8/13/2020,12,13,Solar,4130
4/7/2020,11,12,Solar,4290
4/6/2021,17,18,Wind,11397
6/14/2020,22,23,Wind,1501
2/19/2022,12,13,Wind,12922
7/13/2025,18,19,Solar,7174
1/27/2023,15,16,Wind,8855
6/23/2024,11,12,Solar,3759
12/26/2023,18,19,Wind,2424
9/28/2023,7,8,Wind,1267
6/14/2020,12,13,Solar,5547
9/4/2024,2,3,Wind,918
1/19/2024,12,13,Solar,4513
4/3/2024,19,20,Wind,12884
12/29/2024,10,11,Solar,2478
5/3/2023,12,13,Solar,12857
5/18/2025,21,22,Wind,3812
3/21/2020,13,14,Wind,11069
8/16/2020,23,0,Wind,1791
10/5/2021,23,0,Wind,8617
3/2/2024,13,14,Wind,11442
3/8/2021,21,22,Wind,3137
6/21/2023,12,13,Solar,4761
2/26/2022,12,13,Solar,10494
9/6/2024,8,9,Wind,3344
3/3/2021,23,0,Wind,1693
5/23/2025,10,11,Solar,9053
12/14/2020,10,11,Wind,8068
10/31/2023,3,4,Wind,6932
6/25/2022,16,17,Solar,5558
4/7/2020,16,17,Solar,4375
2/18/2022,16,17,Wind,13915
5/9/2025,6,7,Wind,5429
7/1/2025,11,12,Solar,8658
1/26/2020,17,18,Wind,5447
9/30/2020,0,1,Wind,636
6/8/2025,14,15,Wind,8369
7/28/2024,12,13,Solar,5087
3/23/2021,13,14,Solar,4911
8/30/2021,20,21,Wind,5239
9/21/2022,14,15,Solar,7701
11/23/2021,23,0,Wind,6975
7/7/2022,16,17,Wind,10078
5/19/2025,8,9,Wind,5467
6/14/2022,22,23,Wind,3445
12/1/2020,15,16,Wind,7588
3/4/2025,23,0,Wind,2666
12/31/2021,21,22,Wind,3728
9/14/2020,23,0,Wind,2495
9/11/2022,15,16,Solar,6036
4/8/2020,6,7,Wind,2107
4/5/2024,8,9,Wind,15604
7/3/2023,1,2,Wind,4610
6/8/2021,14,15,Solar,4875
4/17/2023,6,7,Wind,3660
9/1/2024,13,14,Solar,8258
10/26/2023,5,6,Wind,5181
12/30/2020,17,18,Wind,4185
5/9/2020,2,3,Wind,2433
6/14/2021,6,7,Wind,2117
9/8/2022,16,17,Wind,11717
7/26/2022,20,21,Wind,2968
11/24/2023,11,12,Wind,11910
10/13/2020,6,7,Wind,2909
5/28/2021,21,22,Wind,2147
